6.614138183593750000e+02,3.731928100585937500e+02,1.746662750244140625e+02,4.437042236328125000e+00,1.695001244544982910e+00,9.324445724487304688e-01,3.669817745685577393e-01,2.973537147045135498e-01,1.102360412478446960e-01,7.266445457935333252e-02,1.000000000000000000e+00
6.614118041992187500e+02,3.731728820800781250e+02,1.742181549072265625e+02,2.853841066360473633e+00,1.694541096687316895e+00,9.286557435989379883e-01,3.644884526729583740e-01,2.805626094341278076e-01,1.335105299949645996e-01,8.475817739963531494e-02,1.000000000000000000e+00
6.614107055664062500e+02,3.731731262207031250e+02,1.745093994140625000e+02,2.853430032730102539e+00,1.694858312606811523e+00,9.263204932212829590e-01,3.648249506950378418e-01,2.847493290901184082e-01,1.129215955734252930e-01,9.320550411939620972e-02,1.000000000000000000e+00
6.614174804687500000e+02,3.731690979003906250e+02,1.760361785888671875e+02,2.853288888931274414e+00,1.694912672042846680e+00,9.282229542732238770e-01,3.652455508708953857e-01,2.849969267845153809e-01,1.128657758235931396e-01,8.858669549226760864e-02,1.000000000000000000e+00
6.614235839843750000e+02,3.731788635253906250e+02,1.741916809082031250e+02,2.853387117385864258e+00,1.694274663925170898e+00,1.164701104164123535e+00,3.616528213024139404e-01,3.062308728694915771e-01,1.149055734276771545e-01,5.754363536834716797e-02,1.000000000000000000e+00
6.637052612304687500e+02,3.742039489746093750e+02,1.750284118652343750e+02,2.854921817779541016e+00,1.684831142425537109e+00,9.309631586074829102e-01,3.651653826236724854e-01,2.850562930107116699e-01,1.146429181098937988e-01,8.176905661821365356e-02,1.000000000000000000e+00
6.614104614257812500e+02,3.731721496582031250e+02,1.742223663330078125e+02,2.853461980819702148e+00,1.695194125175476074e+00,9.277409911155700684e-01,3.688206076622009277e-01,2.936029136180877686e-01,1.339162588119506836e-01,7.866495102643966675e-02,1.000000000000000000e+00
6.614409179687500000e+02,3.731739501953125000e+02,1.741095733642578125e+02,2.853396654129028320e+00,1.693541169166564941e+00,9.286900758743286133e-01,3.649919927120208740e-01,2.908057272434234619e-01,1.303613781929016113e-01,8.765465021133422852e-02,1.000000000000000000e+00
9.420238037109375000e+02,3.833166198730468750e+02,1.741958770751953125e+02,2.853350162506103516e+00,1.693832874298095703e+00,9.349434971809387207e-01,3.683172166347503662e-01,2.858156561851501465e-01,1.163975372910499573e-01,8.325111865997314453e-02,1.000000000000000000e+00
8.682423095703125000e+02,3.713966979980468750e+02,1.747271118164062500e+02,2.853466033935546875e+00,1.687939763069152832e+00,9.274310469627380371e-01,3.644963502883911133e-01,2.770744562149047852e-01,1.030156686902046204e-01,7.589023560285568237e-02,1.000000000000000000e+00
9.997299804687500000e+02,9.982000122070312500e+02,1.002766728401184082e+00,9.982253909111022949e-01,1.200805231928825378e-01,7.999999821186065674e-02,5.968813225626945496e-02,4.860036075115203857e-03,3.680708352476358414e-03,6.978801684454083443e-05,2.000000000000000000e+00
9.997299804687500000e+02,9.982000122070312500e+02,1.003813743591308594e+00,1.002512574195861816e+00,8.915700763463973999e-02,7.999999821186065674e-02,7.105793058872222900e-02,7.005400210618972778e-02,5.476790294051170349e-02,2.152953855693340302e-02,2.000000000000000000e+00
9.997299804687500000e+02,9.982000122070312500e+02,9.997299909591674805e-01,9.995402693748474121e-01,1.038342416286468506e-01,7.999999821186065674e-02,6.733206659555435181e-02,4.498304054141044617e-02,3.611436113715171814e-02,3.045625612139701843e-02,2.000000000000000000e+00
9.997299804687500000e+02,9.982000122070312500e+02,1.002337813377380371e+00,9.997620582580566406e-01,9.542448818683624268e-02,9.120049327611923218e-02,6.830674409866333008e-02,5.566445738077163696e-02,2.899053739383816719e-03,9.999999747378751636e-06,2.000000000000000000e+00
9.997305908203125000e+02,9.981994628906250000e+02,1.004126071929931641e+00,9.981999993324279785e-01,9.420526772737503052e-02,7.999999821186065674e-02,7.956484705209732056e-02,6.999994069337844849e-02,6.711383163928985596e-02,5.541641637682914734e-02,2.000000000000000000e+00
9.997299804687500000e+02,9.982000122070312500e+02,1.753423810005187988e+00,9.997299909591674805e-01,1.003126427531242371e-01,9.884589165449142456e-02,8.001322299242019653e-02,7.386510074138641357e-02,7.000005245208740234e-02,2.591323480010032654e-02,2.000000000000000000e+00
9.997299804687500000e+02,9.982000122070312500e+02,1.002642154693603516e+00,9.981999993324279785e-01,1.284485459327697754e-01,9.438299387693405151e-02,6.979673355817794800e-02,6.477644294500350952e-02,5.783785507082939148e-02,3.070499934256076813e-02,2.000000000000000000e+00
9.997301635742187500e+02,9.981998291015625000e+02,1.002412676811218262e+00,9.981999993324279785e-01,1.068945527076721191e-01,8.394158631563186646e-02,7.999899238348007202e-02,4.630284011363983154e-02,7.000000186963006854e-05,4.312321827704732968e-17,2.000000000000000000e+00
1.518004760742187500e+03,9.982000122070312500e+02,1.013767480850219727e+00,9.854629039764404297e-01,8.017956465482711792e-02,7.349915802478790283e-02,7.140185683965682983e-02,7.000004500150680542e-02,6.764186918735504150e-02,6.703475862741470337e-02,2.000000000000000000e+00
9.997299804687500000e+02,9.982000122070312500e+02,1.638600945472717285e+00,9.997299909591674805e-01,8.272306621074676514e-02,8.091555535793304443e-02,7.361443340778350830e-02,7.000004500150680542e-02,5.947241932153701782e-02,1.498881727457046509e-02,2.000000000000000000e+00
7.523504638671875000e+02,6.828621215820312500e+02,6.096056518554687500e+02,2.016702575683593750e+02,1.690748443603515625e+02,6.737398529052734375e+01,5.075142669677734375e+01,3.468482971191406250e+01,3.654426097869873047e+00,2.441394329071044922e+00,3.000000000000000000e+00
6.670262451171875000e+02,5.410032958984375000e+02,4.972084045410156250e+02,2.124063568115234375e+02,2.006363372802734375e+02,6.738904571533203125e+01,5.085555648803710938e+01,3.468727874755859375e+01,3.647604227066040039e+00,2.214779138565063477e+00,3.000000000000000000e+00
6.676750488281250000e+02,5.408594360351562500e+02,4.951974487304687500e+02,2.015813751220703125e+02,1.645178680419921875e+02,6.737194061279296875e+01,5.085473251342773438e+01,3.468818283081054688e+01,3.649941682815551758e+00,2.440752744674682617e+00,3.000000000000000000e+00
6.670181274414062500e+02,5.417968750000000000e+02,5.188190917968750000e+02,2.015883636474609375e+02,1.652338562011718750e+02,6.737384796142578125e+01,5.085506057739257812e+01,3.679486465454101562e+01,3.649117231369018555e+00,2.446367263793945312e+00,3.000000000000000000e+00
6.670042724609375000e+02,5.408320922851562500e+02,4.951961975097656250e+02,2.015801086425781250e+02,1.645153656005859375e+02,6.737201690673828125e+01,5.085495376586914062e+01,3.468566513061523438e+01,3.649561882019042969e+00,2.450788736343383789e+00,3.000000000000000000e+00
6.670911254882812500e+02,5.408428344726562500e+02,4.951928405761718750e+02,2.015813446044921875e+02,1.645143890380859375e+02,6.737203216552734375e+01,5.085498809814453125e+01,3.468501663208007812e+01,3.649908542633056641e+00,2.447341918945312500e+00,3.000000000000000000e+00
6.670057983398437500e+02,5.408464965820312500e+02,4.952002258300781250e+02,2.016130523681640625e+02,1.645128784179687500e+02,8.042711639404296875e+01,5.085620880126953125e+01,3.470511627197265625e+01,3.651643514633178711e+00,2.448732137680053711e+00,3.000000000000000000e+00
6.673206787109375000e+02,5.413231201171875000e+02,5.009478454589843750e+02,2.661729431152343750e+02,2.012432250976562500e+02,6.739956665039062500e+01,5.085583877563476562e+01,3.468603515625000000e+01,3.648930549621582031e+00,2.080128192901611328e+00,3.000000000000000000e+00
6.674223632812500000e+02,5.448626708984375000e+02,4.952489929199218750e+02,2.015826568603515625e+02,1.645236663818359375e+02,6.737291717529296875e+01,5.114843368530273438e+01,3.468489074707031250e+01,3.645523548126220703e+00,2.453885078430175781e+00,3.000000000000000000e+00
6.672250976562500000e+02,6.306005249023437500e+02,5.396453247070312500e+02,2.016126098632812500e+02,1.677242279052734375e+02,8.873976135253906250e+01,5.085662841796875000e+01,3.473009490966796875e+01,3.652315378189086914e+00,2.446677207946777344e+00,3.000000000000000000e+00
3.976533203125000000e+02,3.954627380371093750e+02,1.224411392211914062e+02,9.299505615234375000e+01,4.807873535156250000e+01,3.798442459106445312e+01,2.985063171386718750e+01,1.599642944335937500e+01,3.895780324935913086e+00,3.034868478775024414e+00,4.000000000000000000e+00
3.976129455566406250e+02,3.954265136718750000e+02,1.228936691284179688e+02,9.299009704589843750e+01,4.764848327636718750e+01,3.796777343750000000e+01,2.984378814697265625e+01,1.598988246917724609e+01,3.911972522735595703e+00,3.025557994842529297e+00,4.000000000000000000e+00
3.976112670898437500e+02,3.954317321777343750e+02,1.224485321044921875e+02,9.300099182128906250e+01,4.811735916137695312e+01,4.347898483276367188e+01,2.985858917236328125e+01,1.611800003051757812e+01,3.896120786666870117e+00,3.028926849365234375e+00,4.000000000000000000e+00
3.976101074218750000e+02,3.954265136718750000e+02,1.224429931640625000e+02,9.299470520019531250e+01,4.764800643920898438e+01,3.796726226806640625e+01,2.984315490722656250e+01,1.598976898193359375e+01,3.890643596649169922e+00,3.040071487426757812e+00,4.000000000000000000e+00
3.976100769042968750e+02,3.954265441894531250e+02,1.225769729614257812e+02,1.068922882080078125e+02,4.771126556396484375e+01,3.794940185546875000e+01,2.985101127624511719e+01,1.457346534729003906e+01,3.889479398727416992e+00,3.045499324798583984e+00,4.000000000000000000e+00
3.977868652343750000e+02,3.954312744140625000e+02,1.225044860839843750e+02,9.299713134765625000e+01,4.764625930786132812e+01,3.796677780151367188e+01,2.984549522399902344e+01,1.598972225189208984e+01,3.896232128143310547e+00,3.036053180694580078e+00,4.000000000000000000e+00
3.976214599609375000e+02,3.954199218750000000e+02,1.224437713623046875e+02,9.299397277832031250e+01,4.764190673828125000e+01,3.797372817993164062e+01,2.983894157409667969e+01,1.599536323547363281e+01,3.896081924438476562e+00,3.044384241104125977e+00,4.000000000000000000e+00
5.369871215820312500e+02,3.957031250000000000e+02,1.224063415527343750e+02,9.316253662109375000e+01,4.765479660034179688e+01,3.795518112182617188e+01,2.985204315185546875e+01,1.557873249053955078e+01,4.603034973144531250e+00,3.037094831466674805e+00,4.000000000000000000e+00
3.976124572753906250e+02,3.954353637695312500e+02,1.224463958740234375e+02,9.300730895996093750e+01,4.993488693237304688e+01,4.628200149536132812e+01,2.990559005737304688e+01,1.617858886718750000e+01,3.908973932266235352e+00,3.209289789199829102e+00,4.000000000000000000e+00
3.976155090332031250e+02,3.954281005859375000e+02,1.224460601806640625e+02,9.319763946533203125e+01,4.853968048095703125e+01,4.003401947021484375e+01,2.981801605224609375e+01,1.523882484436035156e+01,3.895785570144653320e+00,3.052582025527954102e+00,4.000000000000000000e+00
6.535914306640625000e+02,3.413045043945312500e+02,6.886157226562500000e+01,6.508416652679443359e+00,3.394069671630859375e+00,9.624844044446945190e-02,7.190981507301330566e-02,5.271071940660476685e-02,2.703909762203693390e-02,1.007126551121473312e-02,5.000000000000000000e+00
6.535914306640625000e+02,3.413045043945312500e+02,6.886159515380859375e+01,6.508289813995361328e+00,3.394607067108154297e+00,8.307667821645736694e-02,6.746087968349456787e-02,5.873999372124671936e-02,9.920305572450160980e-03,9.039365147717258291e-16,5.000000000000000000e+00
6.535914306640625000e+02,3.413045043945312500e+02,6.886156463623046875e+01,6.507903575897216797e+00,3.394069910049438477e+00,7.643130421638488770e-02,3.660535439848899841e-02,2.838407829403877258e-02,5.381689406931400299e-03,9.574756674226572381e-16,5.000000000000000000e+00
6.535914306640625000e+02,3.422739868164062500e+02,6.886273956298828125e+01,6.507901191711425781e+00,3.394406080245971680e+00,9.149792790412902832e-02,8.442750573158264160e-02,6.167789548635482788e-02,3.100452944636344910e-03,1.446859561838209629e-03,5.000000000000000000e+00
6.535916748046875000e+02,3.413045043945312500e+02,6.886157989501953125e+01,6.503841400146484375e+00,3.395503759384155273e+00,6.262956559658050537e-02,3.457266837358474731e-02,2.819973975419998169e-02,2.315178327262401581e-02,9.659533951985989158e-17,5.000000000000000000e+00
6.535914306640625000e+02,3.413045043945312500e+02,6.886157989501953125e+01,6.507551193237304688e+00,3.396751403808593750e+00,1.066971868276596069e-01,9.723668545484542847e-02,8.946391195058822632e-02,3.438229858875274658e-02,1.895573735237121582e-02,5.000000000000000000e+00
6.535914306640625000e+02,3.413045043945312500e+02,6.886157226562500000e+01,6.507901668548583984e+00,3.394836187362670898e+00,9.983364492654800415e-02,8.289718627929687500e-02,1.754280179738998413e-02,1.288466993719339371e-02,3.832830703770609459e-16,5.000000000000000000e+00
6.535914306640625000e+02,3.413889770507812500e+02,1.162616958618164062e+02,6.507901191711425781e+00,3.402192831039428711e+00,1.124503761529922485e-01,7.210893183946609497e-02,3.119748085737228394e-02,1.875292696058750153e-02,4.861705246624279530e-18,5.000000000000000000e+00
7.447457275390625000e+02,3.413045043945312500e+02,6.886164093017578125e+01,6.511257648468017578e+00,3.393856048583984375e+00,5.019949004054069519e-02,4.737297818064689636e-02,3.588515147566795349e-02,2.061810158193111420e-02,8.750079199671745300e-03,5.000000000000000000e+00
6.535914306640625000e+02,3.413045043945312500e+02,6.886164855957031250e+01,6.509127616882324219e+00,3.394064188003540039e+00,9.199848771095275879e-02,1.660146564245223999e-02,3.637565765529870987e-03,1.817588694393634796e-03,1.293354459497292460e-16,5.000000000000000000e+00
8.562999877929687500e+02,8.562999725341796875e+00,1.175425648689270020e-01,7.453110814094543457e-02,5.287266150116920471e-02,4.773283749818801880e-02,2.097633108496665955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
8.562999877929687500e+02,8.562999725341796875e+00,1.289434731006622314e-01,7.125300914049148560e-02,7.104683667421340942e-02,6.403529644012451172e-02,5.408317968249320984e-02,1.875650510191917419e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
8.562999877929687500e+02,1.389977359771728516e+01,7.729250192642211914e-02,6.489923596382141113e-02,1.323591172695159912e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
8.562999877929687500e+02,8.562999725341796875e+00,8.702652156352996826e-02,8.172889053821563721e-02,6.916011124849319458e-02,6.247574463486671448e-02,6.034041196107864380e-02,2.953729033470153809e-02,2.089348062872886658e-02,9.235877543687820435e-03,6.000000000000000000e+00
8.562999877929687500e+02,8.562999725341796875e+00,1.109159141778945923e-01,9.718999266624450684e-02,7.807143032550811768e-02,6.617625057697296143e-02,5.289924517273902893e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
8.562999877929687500e+02,8.562999725341796875e+00,1.432626843452453613e-01,8.525267988443374634e-02,5.765797197818756104e-02,4.646315425634384155e-02,2.227031812071800232e-02,7.811749775524209135e-18,2.967132839584356326e-18,9.183519103689968617e-21,6.000000000000000000e+00
8.562999877929687500e+02,8.563206672668457031e+00,7.788564264774322510e-02,7.248749583959579468e-02,6.271953880786895752e-02,5.815062671899795532e-02,3.836053982377052307e-02,3.312667086720466614e-02,2.523947879672050476e-02,7.314184920641924481e-18,6.000000000000000000e+00
8.562999877929687500e+02,8.564006805419921875e+00,1.253949552774429321e-01,8.672691136598587036e-02,6.903354823589324951e-02,4.765830188989639282e-02,1.416215021163225174e-02,5.950775928795337677e-03,1.795923723998298430e-16,2.448168718857748277e-19,6.000000000000000000e+00
8.562999877929687500e+02,8.562999725341796875e+00,9.983585029840469360e-02,7.617514580488204956e-02,5.381435528397560120e-02,5.340754240751266479e-02,7.420210633426904678e-03,5.559697204699081620e-18,2.710463749065706655e-20,6.968558611675426827e-38,6.000000000000000000e+00
8.562999877929687500e+02,1.048636913299560547e+01,7.356960326433181763e-02,6.945503503084182739e-02,6.900200992822647095e-02,2.772033959627151489e-02,1.361925899982452393e-02,1.357045024633407593e-02,1.005392149090766907e-02,0.000000000000000000e+00,6.000000000000000000e+00
8.174043579101562500e+02,7.212232208251953125e+01,6.428015899658203125e+01,1.730002975463867188e+01,8.168303489685058594e+00,9.956719279289245605e-01,7.457488775253295898e-01,9.569218009710311890e-02,3.549125418066978455e-02,3.200000151991844177e-02,7.000000000000000000e+00
8.174043579101562500e+02,7.212239837646484375e+01,6.427996826171875000e+01,1.729994583129882812e+01,8.168441772460937500e+00,9.954326748847961426e-01,7.404874563217163086e-01,1.644566506147384644e-01,1.042486727237701416e-01,2.518156729638576508e-02,7.000000000000000000e+00
8.174043579101562500e+02,7.212268829345703125e+01,6.427976226806640625e+01,1.730010223388671875e+01,8.168216705322265625e+00,9.954096078872680664e-01,7.425963282585144043e-01,6.250619143247604370e-02,2.400361560285091400e-02,3.968725912272930145e-03,7.000000000000000000e+00
8.174043579101562500e+02,7.212230682373046875e+01,6.428000640869140625e+01,1.729994583129882812e+01,8.168448448181152344e+00,9.955807328224182129e-01,7.556122541427612305e-01,9.129302948713302612e-02,5.818796157836914062e-02,4.719705507159233093e-02,7.000000000000000000e+00
8.174043579101562500e+02,7.212230682373046875e+01,6.428004455566406250e+01,1.730002593994140625e+01,8.168100357055664062e+00,9.976221323013305664e-01,7.412807941436767578e-01,8.755200356245040894e-02,3.300163894891738892e-02,2.774886228144168854e-02,7.000000000000000000e+00
8.174043579101562500e+02,7.212230682373046875e+01,6.428005981445312500e+01,1.730029106140136719e+01,8.168128967285156250e+00,9.974744319915771484e-01,7.394335865974426270e-01,3.228259459137916565e-02,2.953112311661243439e-02,6.837519351392984390e-03,7.000000000000000000e+00
8.174043579101562500e+02,7.212261199951171875e+01,6.427980804443359375e+01,1.730008888244628906e+01,8.168081283569335938e+00,9.973183870315551758e-01,7.405875921249389648e-01,3.200000151991844177e-02,2.465241402387619019e-02,2.400060184299945831e-02,7.000000000000000000e+00
8.174043579101562500e+02,9.236357879638671875e+01,6.428000640869140625e+01,1.729994583129882812e+01,8.170397758483886719e+00,9.954259991645812988e-01,7.437602281570434570e-01,7.051940262317657471e-02,6.122114509344100952e-02,2.747926115989685059e-02,7.000000000000000000e+00
8.174043579101562500e+02,7.212230682373046875e+01,6.434417724609375000e+01,1.729994583129882812e+01,8.168187141418457031e+00,1.618120193481445312e+00,7.407037019729614258e-01,8.007486164569854736e-02,4.253616556525230408e-02,3.075434453785419464e-02,7.000000000000000000e+00
8.174043579101562500e+02,1.150252914428710938e+02,6.428000640869140625e+01,1.730040931701660156e+01,8.171575546264648438e+00,9.954096078872680664e-01,7.412140965461730957e-01,6.007842719554901123e-02,5.914664641022682190e-02,4.780344292521476746e-02,7.000000000000000000e+00
4.352122192382812500e+02,3.903811645507812500e+02,1.357696838378906250e+02,9.433601379394531250e+01,5.441228485107421875e+01,4.924827575683593750e+01,4.287173080444335938e+01,3.620622253417968750e+01,2.873109054565429688e+01,2.562609863281250000e+01,8.000000000000000000e+00
4.342569580078125000e+02,3.900466308593750000e+02,1.362241210937500000e+02,9.114347839355468750e+01,5.513581466674804688e+01,4.902869796752929688e+01,4.297053527832031250e+01,3.613087463378906250e+01,2.833864402770996094e+01,2.424938583374023438e+01,8.000000000000000000e+00
4.342551879882812500e+02,3.900455932617187500e+02,1.357940368652343750e+02,9.110804748535156250e+01,5.434504699707031250e+01,4.920720291137695312e+01,4.290594100952148438e+01,3.615750122070312500e+01,2.824968147277832031e+01,2.553036117553710938e+01,8.000000000000000000e+00
4.342642517089843750e+02,3.900498657226562500e+02,1.358229827880859375e+02,9.108274841308593750e+01,5.438544464111328125e+01,4.963531875610351562e+01,4.291649246215820312e+01,3.624279022216796875e+01,2.824352264404296875e+01,2.555597496032714844e+01,8.000000000000000000e+00
4.342552795410156250e+02,3.900454101562500000e+02,1.357905273437500000e+02,9.125344848632812500e+01,5.435559463500976562e+01,4.919340896606445312e+01,4.291188049316406250e+01,3.619876861572265625e+01,2.843768501281738281e+01,2.559238624572753906e+01,8.000000000000000000e+00
4.342645263671875000e+02,3.900520019531250000e+02,1.358088684082031250e+02,9.110662078857421875e+01,5.424496459960937500e+01,4.920379638671875000e+01,4.290343475341796875e+01,3.616164779663085938e+01,2.826142692565917969e+01,2.573304748535156250e+01,8.000000000000000000e+00
4.342560424804687500e+02,3.900463867187500000e+02,1.357913055419921875e+02,9.110723876953125000e+01,5.442329788208007812e+01,4.917640686035156250e+01,4.291083908081054688e+01,3.616009902954101562e+01,2.823446846008300781e+01,2.556393623352050781e+01,8.000000000000000000e+00
4.342550659179687500e+02,3.900457458496093750e+02,1.357896118164062500e+02,9.216346740722656250e+01,5.436046981811523438e+01,4.924368667602539062e+01,4.291149902343750000e+01,3.627717971801757812e+01,3.103921508789062500e+01,2.584025001525878906e+01,8.000000000000000000e+00
4.342550964355468750e+02,3.900455932617187500e+02,1.357897186279296875e+02,9.121903991699218750e+01,5.434967422485351562e+01,4.920095825195312500e+01,4.290529251098632812e+01,3.617062759399414062e+01,2.851625251770019531e+01,2.558183860778808594e+01,8.000000000000000000e+00
4.342561340332031250e+02,3.900489196777343750e+02,1.446250457763671875e+02,9.111235046386718750e+01,5.450448226928710938e+01,4.916691970825195312e+01,4.292766189575195312e+01,3.618088150024414062e+01,2.846413612365722656e+01,2.620444107055664062e+01,8.000000000000000000e+00
